SOURCE_DESC	SECTOR_DESC	GROUP_DESC	COMMODITY_DESC	CLASS_DESC	PRODN_PRACTICE_DESC	UTIL_PRACTICE_DESC	STATISTICCAT_DESC	UNIT_DESC	SHORT_DESC	DOMAIN_DESC	DOMAINCAT_DESC	AGG_LEVEL_DESC	STATE_ANSI	STATE_FIPS_CODE	STATE_ALPHA	STATE_NAME	ASD_CODE	ASD_DESC	COUNTY_ANSI	COUNTY_CODE	COUNTY_NAME	REGION_DESC	ZIP_5	WATERSHED_CODE	WATERSHED_DESC	CONGR_DISTRICT_CODE	COUNTRY_CODE	COUNTRY_NAME	LOCATION_DESC	YEAR	FREQ_DESC	BEGIN_CODE	END_CODE	REFERENCE_PERIOD_DESC	WEEK_ENDING	LOAD_TIME	VALUE	CV_%
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, CROPLAND - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	69,414	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, CROPLAND - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	450	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, (EXCL HARVESTED & PASTURED)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED) - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	5,077	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, (EXCL HARVESTED & PASTURED)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED) - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	115	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, (EXCL HARVESTED & PASTURED), ALL CROPS FAILED	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), ALL CROPS FAILED - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, (EXCL HARVESTED & PASTURED), ALL CROPS FAILED	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), ALL CROPS FAILED - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	21	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, (EXCL HARVESTED & PASTURED), IDLE	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4,619	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, (EXCL HARVESTED & PASTURED), IDLE	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	99	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, HARVESTED	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, CROPLAND, HARVESTED - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	47,156	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, HARVESTED	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	327	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, PASTURED ONLY	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, CROPLAND, PASTURED ONLY - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	17,181	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	CROPLAND, PASTURED ONLY	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, CROPLAND, PASTURED ONLY - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	270	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	(EXCL CROPLAND & PASTURELAND & WOODLAND)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, (EXCL CROPLAND & PASTURELAND & WOODLAND) - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4,098	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	(EXCL CROPLAND & PASTURELAND & WOODLAND)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, (EXCL CROPLAND & PASTURELAND & WOODLAND) - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	260	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	PASTURELAND	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, PASTURELAND - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	47,486	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	PASTURELAND	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, PASTURELAND - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	484	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	PASTURELAND, (EXCL CROPLAND & WOODLAND)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, PASTURELAND, (EXCL CROPLAND & WOODLAND) - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	19,091	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	PASTURELAND, (EXCL CROPLAND & WOODLAND)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, PASTURELAND, (EXCL CROPLAND & WOODLAND) - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	298	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	WOODLAND	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, WOODLAND - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	39,249	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	WOODLAND	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, WOODLAND - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	302	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	WOODLAND, (EXCL PASTURED)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, WOODLAND, (EXCL PASTURED) - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	28,035	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	WOODLAND, (EXCL PASTURED)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, WOODLAND, (EXCL PASTURED) - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	195	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	WOODLAND, PASTURED	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	AG LAND, WOODLAND, PASTURED - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	11,214	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	AG LAND	WOODLAND, PASTURED	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	164	
CENSUS	ECONOMICS	EXPENSES	AG SERVICES	OTHER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	EXPENSE	$	AG SERVICES, OTHER - EXPENSE, MEASURED IN $	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2,022,000	
CENSUS	ECONOMICS	EXPENSES	AG SERVICES	OTHER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	EXPENSE	OPERATIONS	AG SERVICES, OTHER - OPERATIONS WITH EXPENSE	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	308	
CENSUS	CROPS	FRUIT & TREE NUTS	APPLES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING & NON-BEARING	ACRES	APPLES - ACRES BEARING & NON-BEARING	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	5	
CENSUS	CROPS	FRUIT & TREE NUTS	APPLES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING & NON-BEARING	OPERATIONS	APPLES - OPERATIONS WITH AREA BEARING & NON-BEARING	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	7	
CENSUS	ECONOMICS	EXPENSES	EXPENSE TOTALS	OPERATING	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	EXPENSE	$	EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	28,629,000	
CENSUS	ECONOMICS	EXPENSES	EXPENSE TOTALS	OPERATING	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	EXPENSE	$ / OPERATION	EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	49,361	
CENSUS	ECONOMICS	EXPENSES	EXPENSE TOTALS	OPERATING	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	EXPENSE	OPERATIONS	EXPENSE TOTALS, OPERATING - OPERATIONS WITH EXPENSE	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	580	
CENSUS	DEMOGRAPHICS	FARMS & LAND & ASSETS	FARM OPERATIONS	ORGANIZATION, TAX PURPOSES, CORPORATION, FAMILY HELD	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA OPERATED	ACRES	FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, CORPORATION, FAMILY HELD - ACRES OPERATED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	6,521	
CENSUS	DEMOGRAPHICS	FARMS & LAND & ASSETS	FARM OPERATIONS	ORGANIZATION, TAX PURPOSES, CORPORATION, FAMILY HELD	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	OPERATIONS	OPERATIONS	FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, CORPORATION, FAMILY HELD - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	10	
CENSUS	DEMOGRAPHICS	FARMS & LAND & ASSETS	FARM OPERATIONS	ORGANIZATION, TAX PURPOSES, FAMILY & INDIVIDUAL	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA OPERATED	ACRES	FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, FAMILY & INDIVIDUAL - ACRES OPERATED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	102,970	
CENSUS	DEMOGRAPHICS	FARMS & LAND & ASSETS	FARM OPERATIONS	ORGANIZATION, TAX PURPOSES, FAMILY & INDIVIDUAL	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	OPERATIONS	OPERATIONS	FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, FAMILY & INDIVIDUAL - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	557	
CENSUS	DEMOGRAPHICS	FARMS & LAND & ASSETS	FARM OPERATIONS	ORGANIZATION, TAX PURPOSES, PARTNERSHIP	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA OPERATED	ACRES	FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, PARTNERSHIP - ACRES OPERATED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	22,361	
CENSUS	DEMOGRAPHICS	FARMS & LAND & ASSETS	FARM OPERATIONS	ORGANIZATION, TAX PURPOSES, PARTNERSHIP	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	OPERATIONS	OPERATIONS	FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, PARTNERSHIP - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	17	
CENSUS	ECONOMICS	EXPENSES	FUELS	INCL LUBRICANTS	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	EXPENSE	$	FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1,299,000	
CENSUS	ECONOMICS	EXPENSES	FUELS	INCL LUBRICANTS	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	EXPENSE	OPERATIONS	FUELS, INCL LUBRICANTS - OPERATIONS WITH EXPENSE	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	580	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	GOVT PROGRAMS	FEDERAL, CONSERVATION & WETLANDS	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	ACRES	GOVT PROGRAMS, FEDERAL, CONSERVATION & WETLANDS - ACRES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	5,162	
CENSUS	ECONOMICS	FARMS & LAND & ASSETS	GOVT PROGRAMS	FEDERAL, CONSERVATION & WETLANDS	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA	OPERATIONS	GOVT PROGRAMS, FEDERAL, CONSERVATION & WETLANDS - NUMBER OF OPERATIONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	71	
CENSUS	CROPS	FRUIT & TREE NUTS	GRAPES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING & NON-BEARING	ACRES	GRAPES - ACRES BEARING & NON-BEARING	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	
CENSUS	CROPS	FRUIT & TREE NUTS	GRAPES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING & NON-BEARING	OPERATIONS	GRAPES - OPERATIONS WITH AREA BEARING & NON-BEARING	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4	
CENSUS	ECONOMICS	INCOME	INCOME, FARM-RELATED	AG SERVICES, CUSTOMWORK & OTHER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	RECEIPTS	OPERATIONS	INCOME, FARM-RELATED, AG SERVICES, CUSTOMWORK & OTHER - OPERATIONS WITH RECEIPTS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	17	
CENSUS	ECONOMICS	INCOME	INCOME, FARM-RELATED	AG SERVICES, CUSTOMWORK & OTHER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	RECEIPTS	$	INCOME, FARM-RELATED, AG SERVICES, CUSTOMWORK & OTHER - RECEIPTS, MEASURED IN $	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	37,000	
CENSUS	ECONOMICS	INCOME	INCOME, FARM-RELATED	AG TOURISM & RECREATIONAL SERVICES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	RECEIPTS	OPERATIONS	INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - OPERATIONS WITH RECEIPTS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	7	
